ParticipantID	Color	Rank	Country	Problem1_id	Problem1_memory	Problem1_time	Problem1_language	Problem2_id	Problem2_memory	Problem2_time	Problem2_language	Problem3_id	Problem3_memory	Problem3_time	Problem3_language	Problem4_id	Problem4_memory	Problem4_time	Problem4_language	Problem5_id	Problem5_memory	Problem5_time	Problem5_language	Problem6_id	Problem6_memory	Problem6_time	Problem6_language
29780731	blue	733	-	64376877	12	46	GNU C++11	64382043	44	62	GNU C++11	64400624	12	249	GNU C++11	64396616	32	46	GNU C++11	-	-	-	-	-	-	-	-
29730793	blue	738	Vietnam	64375748	8	31	GNU C++14	64392187	56	31	GNU C++14	64389252	168	46	GNU C++14	64396478	140	46	GNU C++14	NO	-	-	-	-	-	-	-
29757274	cyan	738	Kazakhstan	64374698	776	31	GNU C++17	64379070	60	46	GNU C++17	64404814	388	217	GNU C++17	64398170	8	155	GNU C++17	-	-	-	-	-	-	-	-
29780396	blue	740	Armenia	64374885	8	46	GNU C++11	64382717	64	46	GNU C++11	64403845	8	124	GNU C++11	64395018	8	46	GNU C++11	-	-	-	-	-	-	-	-
29765771	cyan	740	-	64375679	12	46	GNU C++14	64388156	444	46	GNU C++14	64394829	148	62	GNU C++14	64403492	8	31	GNU C++14	NO	-	-	-	-	-	-	-
29743010	blue	742	-	64379783	12	31	GNU C++14	64377501	828	46	GNU C++11	64410306	8	62	GNU C++11	NO	-	-	-	64412954	28732	233	GNU C++11	-	-	-	-
29739745	cyan	742	China	64375496	244	31	GNU C++17	64379209	296	31	GNU C++17	64405615	160	218	GNU C++17	64391396	244	31	GNU C++17	-	-	-	-	-	-	-	-
29768606	blue	742	Россия	64374266	164	46	GNU C++17	64378877	60	15	GNU C++17	64403015	160	30	GNU C++17	64393346	12	46	GNU C++17	NO	-	-	-	-	-	-	-
29742664	green	742	-	64375467	240	31	GNU C++17	64379561	236	31	GNU C++17	64399038	156	202	GNU C++17	64403917	8	46	GNU C++17	-	-	-	-	-	-	-	-
29780408	blue	742	Россия	64374767	16	46	GNU C++14	64378855	56	46	GNU C++14	64406117	160	46	GNU C++14	64394771	8	46	GNU C++14	-	-	-	-	-	-	-	-
29784911	blue	742	-	64377712	168	31	GNU C++14	64381979	632	31	GNU C++14	64389891	156	186	GNU C++14	64406907	8	31	GNU C++14	-	-	-	-	-	-	-	-
29782385	cyan	748	Malaysia	64374864	1628	155	PyPy 3	64381992	8708	187	PyPy 3	64412663	9964	405	PyPy 3	64393175	1280	171	PyPy 3	-	-	-	-	-	-	-	-
29778697	cyan	748	-	64376189	656	124	Python 3	64381616	948	140	Python 3	64407111	152	46	GNU C++14	64390119	8	46	GNU C++14	-	-	-	-	-	-	-	-
29742724	cyan	750	-	64375062	12	30	GNU C++11	64380206	44	31	GNU C++11	64409668	36	171	GNU C++11	64398144	7836	46	GNU C++11	NO	-	-	-	-	-	-	-
29779455	blue	750	Iran	64376010	244	31	GNU C++17	64381147	436	62	GNU C++17	64412212	168	233	GNU C++17	64396460	244	31	GNU C++17	-	-	-	-	-	-	-	-
29734110	blue	750	Бангладеш	64373966	4	30	GNU C++11	64378168	156	30	GNU C++11	64403690	160	170	GNU C++14	64393336	8	46	GNU C++14	-	-	-	-	-	-	-	-
29727808	cyan	753	Индия	64376804	1936	155	PyPy 3	64385593	204	31	GNU C++17	64395875	2504	186	GNU C++17	64401443	240	46	GNU C++17	-	-	-	-	-	-	-	-
29778364	blue	753	-	64374262	8	46	GNU C++11	64382546	592	31	GNU C++11	64395699	592	31	GNU C++11	64399511	1968	31	GNU C++14	NO	-	-	-	-	-	-	-
29764348	blue	755	Россия	64375885	16	46	GNU C++17	64380182	180	31	GNU C++17	64403362	148	31	GNU C++17	64396237	8	46	GNU C++17	-	-	-	-	-	-	-	-
29783127	blue	756	-	64377314	16	46	GNU C++14	64384070	0	31	GNU C++14	64407276	12	30	GNU C++14	64398625	0	31	GNU C++14	-	-	-	-	-	-	-	-
29766924	blue	757	China	64373700	8	31	GNU C++11	64384821	24	31	GNU C++11	64400084	20	31	GNU C++11	64394091	8	46	GNU C++11	NO	-	-	-	-	-	-	-
29748613	blue	757	-	64379033	16	15	GNU C++17	64385455	56	15	GNU C++17	64393450	152	31	GNU C++17	64399237	8	46	GNU C++17	-	-	-	-	-	-	-	-
29782646	cyan	757	-	64376625	8	46	GNU C++17	64383792	88	61	GNU C++17	64399885	168	186	GNU C++17	64402601	244	46	GNU C++17	-	-	-	-	-	-	-	-
29784162	cyan	760	-	64376866	16	46	GNU C++14	64381718	52	46	GNU C++14	64412230	156	249	GNU C++14	64390307	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29784305	blue	760	-	64386486	12	31	GNU C++11	64390738	64	31	GNU C++11	64400946	8	31	GNU C++17	64395469	248	31	GNU C++17	-	-	-	-	-	-	-	-
29733210	cyan	760	Kazakhstan	64376048	12	46	GNU C++14	64385147	216	30	GNU C++14	64403141	2516	155	GNU C++14	64395252	52	31	GNU C++14	-	-	-	-	-	-	-	-
29785216	cyan	760	-	64383555	4	61	GNU C++17	64387282	56	46	GNU C++17	64404798	152	46	GNU C++17	64397954	240	31	GNU C++17	-	-	-	-	-	-	-	-
29777554	blue	764	Бангладеш	64376948	8	46	GNU C++14	64384270	440	62	GNU C++14	64406309	156	295	GNU C++14	64396635	17624	46	GNU C++14	-	-	-	-	-	-	-	-
29771850	cyan	764	-	64376372	4	46	GNU C++11	64380709	44	46	GNU C++11	64405249	12	217	GNU C++17	64398371	8	31	GNU C++11	-	-	-	-	-	-	-	-
29777575	blue	766	Ukraine	64373903	88	31	GNU C++17	64381907	716	31	GNU C++17	64393707	236	46	GNU C++17	64401307	88	46	GNU C++17	NO	-	-	-	-	-	-	-
29783240	blue	767	Iran	64374183	24	30	GNU C++14	64377891	76	31	GNU C++14	64401253	168	46	GNU C++14	64395675	28	46	GNU C++14	NO	-	-	-	-	-	-	-
29776674	cyan	767	Индия	64379980	8	46	GNU C++14	64384411	204	31	GNU C++14	64396401	156	46	GNU C++14	64401322	56	31	GNU C++14	-	-	-	-	-	-	-	-
29733145	cyan	769	-	64375776	7836	31	GNU C++17	64383896	52	31	GNU C++17	64409129	168	46	GNU C++17	64388925	4	46	GNU C++17	-	-	-	-	-	-	-	-
29784206	blue	770	-	64374559	0	156	Java 8	64378042	0	140	Java 8	64389565	0	171	Java 8	64401257	0	155	Java 8	NO	-	-	-	-	-	-	-
29774066	cyan	771	Россия	64373511	8	46	GNU C++17	64379447	56	31	GNU C++17	64399505	156	31	GNU C++17	64393843	260	46	GNU C++17	-	-	-	-	-	-	-	-
29773261	blue	771	China	64376466	4	31	GNU C++17	64387815	312	31	GNU C++17	64393610	152	170	GNU C++17	64402579	244	31	GNU C++17	NO	-	-	-	-	-	-	-
29751694	blue	773	Россия	64373533	12	30	GNU C++14	64377487	56	31	GNU C++14	64402188	156	46	GNU C++14	64399135	8	31	GNU C++14	NO	-	-	-	-	-	-	-
29780771	cyan	773	Индия	64373680	4	30	GNU C++14	64392635	244	31	GNU C++17	64383603	156	155	GNU C++17	64397424	8	46	GNU C++17	-	-	-	-	-	-	-	-
29775347	blue	773	Бангладеш	64376331	33272	31	GNU C++17	64395580	33560	61	GNU C++17	64393241	33420	218	GNU C++17	64400570	33508	46	GNU C++17	NO	-	-	-	-	-	-	-
29783938	cyan	776	-	64376126	12	31	GNU C++17	64379037	56	46	GNU C++17	64387198	4	46	GNU C++17	64404891	8	31	GNU C++17	NO	-	-	-	-	-	-	-
29781771	blue	776	Россия	64376309	8	15	GNU C++17	64379665	316	31	GNU C++17	64391761	156	46	GNU C++17	64399955	8	31	GNU C++17	-	-	-	-	-	-	-	-
29780252	blue	778	Бангладеш	64380799	16	31	GNU C++14	64388663	312	61	GNU C++14	64397623	8	61	GNU C++14	-	-	-	-	64416843	8928	311	GNU C++14	-	-	-	-
29731225	cyan	779	-	64375917	1180	31	GNU C++17	64381052	1480	31	GNU C++17	64391130	1324	202	GNU C++17	64402894	244	31	GNU C++17	-	-	-	-	-	-	-	-
29762658	blue	779	Mexico	64376657	16	46	GNU C++17	64382318	52	61	GNU C++17	64394282	8	170	GNU C++17	64403965	8	31	GNU C++17	NO	-	-	-	-	-	-	-
29737386	cyan	781	Индия	64375972	8	46	GNU C++14	64382625	440	30	GNU C++14	64417437	156	327	GNU C++14	64391446	260	46	GNU C++14	-	-	-	-	-	-	-	-
29773533	cyan	781	Индия	64377355	4	46	GNU C++14	64381604	312	46	GNU C++14	64404935	4	186	GNU C++14	64399056	8	46	GNU C++14	-	-	-	-	-	-	-	-
29784955	blue	781	Syria	64383077	12	30	GNU C++11	64387742	160	46	GNU C++11	64412165	8	140	GNU C++11	64394665	8	46	GNU C++11	-	-	-	-	-	-	-	-
29780446	blue	784	-	64374624	260	31	GNU C++17	64383768	540	31	GNU C++17	64391944	20	31	GNU C++17	64399657	248	46	GNU C++17	NO	-	-	-	-	-	-	-
29780377	blue	784	Индия	64376565	8	46	GNU C++14	64379743	56	46	GNU C++14	64416977	156	61	GNU C++14	64392356	8	61	GNU C++14	-	-	-	-	-	-	-	-
29746839	blue	786	Ukraine	64377288	7840	31	GNU C++17	64380997	7884	30	GNU C++17	64404164	148	31	GNU C++17	64393266	8072	46	GNU C++17	-	-	-	-	-	-	-	-
29763027	blue	787	United States	64375428	2056	155	PyPy 3	64380387	2336	171	PyPy 3	64403978	152	46	GNU C++14	64394316	8	31	GNU C++14	-	-	-	-	-	-	-	-
29781516	cyan	787	-	64376314	16216	31	GNU C++17	64381195	16408	61	GNU C++17	64393404	15980	62	GNU C++17	64405025	16104	46	GNU C++17	NO	-	-	-	-	-	-	-
29743366	blue	789	-	64373945	8	31	GNU C++17	64379008	296	31	GNU C++17	64387507	160	46	GNU C++17	64397115	13584	109	GNU C++17	NO	-	-	-	-	-	-	-
29779230	blue	790	Россия	64376613	8	31	GNU C++17	64382347	320	15	GNU C++17	64411862	428	46	GNU C++17	64394841	52	46	GNU C++17	NO	-	-	-	-	-	-	-
29730441	blue	791	-	64392074	12	46	GNU C++17	64382222	312	46	GNU C++17	64391416	256	31	GNU C++17	64395954	8072	46	GNU C++17	-	-	-	-	-	-	-	-
29765231	blue	792	Mexico	64381628	8	31	GNU C++17	64390112	312	30	GNU C++17	64397920	152	46	GNU C++17	64402587	240	31	GNU C++17	-	-	-	-	-	-	-	-
29745322	blue	793	-	64373662	172	31	GNU C++14	64378465	60	31	GNU C++14	64407998	156	186	GNU C++14	64386212	52	46	GNU C++14	-	-	-	-	-	-	-	-
29783634	cyan	793	Индия	64376382	12	31	GNU C++14	64381515	208	15	GNU C++14	64408710	152	155	GNU C++14	64397414	1700	46	GNU C++14	-	-	-	-	-	-	-	-
29728837	cyan	795	Бангладеш	64377247	208	46	GNU C++17	64390509	96	46	GNU C++17	64405850	48	171	GNU C++17	64396599	280	46	GNU C++17	-	-	-	-	-	-	-	-
29772490	blue	796	Бангладеш	64376908	16	31	GNU C++14	64384772	28	15	GNU C++14	64397586	152	61	GNU C++14	64405302	992	46	GNU C++14	-	-	-	-	-	-	-	-
29781826	cyan	796	Индия	64374539	0	46	GNU C++17	64378856	96	46	GNU C++17	64412762	152	62	GNU C++17	64396040	240	46	GNU C++17	-	-	-	-	-	-	-	-
29782901	cyan	798	Индия	64376438	4	46	GNU C++17	64385160	56	62	GNU C++17	64399360	4	187	GNU C++17	64404493	244	31	GNU C++17	NO	-	-	-	-	-	-	-
29775273	blue	799	Egypt	64374377	248	31	GNU C++17	64378722	452	15	GNU C++17	64403908	148	31	GNU C++17	64401441	244	31	GNU C++17	-	-	-	-	-	-	-	-
29763603	cyan	800	-	64376705	4	31	GNU C++14	64384342	340	30	GNU C++14	64398947	7964	919	GNU C++14	64404808	48	46	GNU C++14	-	-	-	-	-	-	-	-
29740239	blue	800	Vietnam	64374560	12	31	GNU C++14	64384359	13532	30	GNU C++14	64398258	13372	31	GNU C++14	64394184	796	31	GNU C++14	NO	-	-	-	NO	-	-	-
29780217	cyan	802	-	64374804	4	31	GNU C++14	64379323	56	62	GNU C++14	64411426	152	249	GNU C++14	64390655	8	46	GNU C++14	-	-	-	-	-	-	-	-
29782409	cyan	802	Ireland	64375291	252	46	GNU C++17	64382430	176	31	GNU C++17	64413619	384	46	GNU C++17	64391415	248	31	GNU C++17	-	-	-	-	-	-	-	-
29781007	cyan	804	Vietnam	64375818	800	30	GNU C++17	64390892	840	31	GNU C++17	64402465	36	186	GNU C++17	64396066	8	46	GNU C++17	-	-	-	-	-	-	-	-
29766278	blue	804	-	64376793	8	46	GNU C++14	64383740	440	15	GNU C++14	64412228	156	46	GNU C++14	64398431	52	46	GNU C++14	-	-	-	-	-	-	-	-
29762485	blue	804	Россия	64373541	12	31	GNU C++17	64377977	316	15	GNU C++17	64397522	164	46	GNU C++17	64402441	244	46	GNU C++17	NO	-	-	-	-	-	-	-
29744517	blue	807	Ukraine	64373582	168	46	GNU C++14	64379459	56	61	GNU C++14	64404767	152	77	GNU C++14	64395520	8	31	GNU C++14	-	-	-	-	-	-	-	-
29782865	blue	807	Poland	64375071	8	31	GNU C++14	64386103	180	31	GNU C++14	64396150	160	31	GNU C++14	64403561	8	46	GNU C++14	-	-	-	-	-	-	-	-
29775370	blue	809	-	64374991	396	46	GNU C++14	64388396	740	62	GNU C++14	64387889	736	218	GNU C++14	64398198	8	31	GNU C++14	-	-	-	-	-	-	-	-
29748086	green	810	Georgia	64375796	12	46	GNU C++17	-	-	-	-	-	-	-	-	64418244	248	420	GNU C++17	-	-	-	-	64409638	12288	904	GNU C++17
29727251	blue	810	Индия	64373892	8	46	GNU C++17	64378083	436	15	GNU C++17	64410899	160	187	GNU C++17	64395127	240	46	GNU C++17	-	-	-	-	-	-	-	-
29749477	cyan	812	Россия	64375753	268	46	MS C++ 2017	64387608	260	46	MS C++ 2017	64405326	8	93	MS C++ 2017	64392561	272	31	MS C++ 2017	-	-	-	-	-	-	-	-
29753963	cyan	812	-	64381772	788	46	GNU C++11	64379887	68	31	GNU C++11	64400073	12	46	GNU C++11	64399451	7836	46	GNU C++11	NO	-	-	-	-	-	-	-
29785049	blue	814	Россия	64392241	16	31	GNU C++17	64396221	60	31	GNU C++17	64408097	152	46	GNU C++17	64389720	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29769120	blue	814	Индия	64375813	4	31	GNU C++14	64386214	60	30	GNU C++14	64405523	164	217	GNU C++14	64396104	8	31	GNU C++14	-	-	-	-	-	-	-	-
29767437	blue	814	China	64380178	8	31	GNU C++11	64384333	24	31	GNU C++11	64392246	28	31	GNU C++11	64404724	4900	46	GNU C++11	-	-	-	-	-	-	-	-
29763518	blue	817	China	64375887	8	30	MS C++ 2017	64386944	32	31	MS C++ 2017	64398570	12	31	MS C++ 2017	64402414	12	31	MS C++ 2017	-	-	-	-	-	-	-	-
29738446	blue	817	Индия	64376753	16	46	GNU C++14	64381063	60	61	GNU C++14	64397317	156	327	GNU C++14	64404073	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29782378	blue	819	-	64379158	44	30	GNU C++14	64382939	1944	46	GNU C++14	64394359	24	30	GNU C++14	64401928	0	46	GNU C++14	-	-	-	-	-	-	-	-
29784419	cyan	820	-	64379884	12	46	GNU C++14	64384548	28	15	GNU C++14	64416063	88	31	GNU C++14	64395598	4904	46	GNU C++14	-	-	-	-	-	-	-	-
29769398	blue	821	-	64376974	12	31	GNU C++14	64382398	320	31	GNU C++14	64394412	160	15	GNU C++14	64402757	12	46	GNU C++14	-	-	-	-	-	-	-	-
29783794	cyan	821	Россия	64374272	12	30	GNU C++14	64382438	216	31	GNU C++14	64398576	188	46	GNU C++14	64404051	8	46	GNU C++14	-	-	-	-	-	-	-	-
29782527	cyan	823	Индия	64377039	12	31	GNU C++14	64384608	52	31	GNU C++14	64402949	156	46	GNU C++14	64395033	12	46	GNU C++14	-	-	-	-	-	-	-	-
29785076	cyan	823	-	64380070	8	31	GNU C++11	64386090	28	30	GNU C++11	64409909	8	155	GNU C++11	64398997	8	31	GNU C++11	-	-	-	-	-	-	-	-
29778355	blue	823	-	64374367	8	31	GNU C++14	64380104	56	31	GNU C++14	64406143	156	15	GNU C++14	64388424	8	31	GNU C++14	NO	-	-	-	-	-	-	-
29733508	blue	826	-	64374382	796	31	GNU C++14	64383032	1228	15	GNU C++14	64392016	12	265	GNU C++14	64409337	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29733980	cyan	827	Бангладеш	64376935	164	31	GNU C++17	64384540	440	62	GNU C++17	64407140	992	46	GNU C++17	64398983	1228	46	GNU C++17	-	-	-	-	-	-	-	-
29731847	cyan	828	-	64375079	4	31	GNU C++17	64380706	436	31	GNU C++17	64409137	156	31	GNU C++17	64396087	244	46	GNU C++17	-	-	-	-	-	-	-	-
29741623	blue	828	China	64374047	1184	30	GNU C++17	64379303	164	30	GNU C++17	64406627	8	31	GNU C++17	64397972	244	31	GNU C++17	NO	-	-	-	-	-	-	-
29756964	blue	830	Индия	64376303	4	46	GNU C++14	64381109	56	31	GNU C++14	64393516	160	46	GNU C++14	64406319	52	46	GNU C++14	-	-	-	-	-	-	-	-
29751613	cyan	831	Kazakhstan	64375721	8	46	GNU C++14	64381557	196	46	GNU C++14	64398145	148	233	GNU C++14	64407223	8	31	GNU C++14	NO	-	-	-	-	-	-	-
29757808	cyan	831	Индия	64375587	12	46	GNU C++14	64380881	212	30	GNU C++14	64390614	152	218	GNU C++14	64407799	8	31	GNU C++14	-	-	-	-	-	-	-	-
29731975	cyan	833	Mexico	64375009	248	31	GNU C++17	64379535	56	15	GNU C++17	64391768	156	46	GNU C++17	64407533	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29780744	blue	834	Индия	64397903	8	46	GNU C++17	64397749	564	46	GNU C++17	64397564	12	62	GNU C++17	64397350	52	31	GNU C++17	NO	-	-	-	-	-	-	-
29765768	blue	835	Colombia	64374901	12	31	GNU C++14	64381382	316	30	GNU C++14	64418392	156	46	GNU C++14	64394148	8	31	GNU C++14	-	-	-	-	-	-	-	-
29769187	blue	835	-	64375282	4	30	GNU C++14	64381707	444	31	GNU C++14	64403205	156	46	GNU C++14	64396389	1024	46	GNU C++14	-	-	-	-	-	-	-	-
29733304	cyan	835	-	64374983	12	30	GNU C++14	64385477	56	31	GNU C++14	64411866	156	46	GNU C++14	64393527	56	46	GNU C++14	-	-	-	-	-	-	-	-
29732932	cyan	835	China	64378453	8	46	GNU C++17	64384114	60	46	GNU C++17	64403394	244	186	GNU C++17	64398339	240	31	GNU C++17	-	-	-	-	-	-	-	-
29744034	blue	839	-	64375751	392	31	GNU C++14	64383422	56	15	GNU C++14	64409520	164	202	GNU C++14	64401254	3924	46	GNU C++14	-	-	-	-	-	-	-	-
29779919	cyan	840	Индия	64376230	4	31	GNU C++14	64383460	56	61	GNU C++14	64415424	164	46	GNU C++14	64395101	8	31	GNU C++14	-	-	-	-	-	-	-	-
29782135	blue	840	-	64373934	12	46	GNU C++14	64387274	300	31	GNU C++14	64385079	4	31	GNU C++14	64406374	1704	46	GNU C++14	-	-	-	-	-	-	-	-
29761376	blue	842	-	64381169	192	31	GNU C++14	64389626	316	31	GNU C++14	64397333	328	171	GNU C++14	64402331	8	31	GNU C++14	-	-	-	-	-	-	-	-
29782165	blue	842	Kazakhstan	64374270	7840	46	GNU C++17	64385666	7888	61	GNU C++17	64390952	156	78	GNU C++17	64399119	244	31	GNU C++17	-	-	-	-	-	-	-	-
29776371	blue	844	-	64380229	12	31	GNU C++17	64384927	440	31	GNU C++17	-	-	-	-	64417575	384	46	GNU C++17	64417898	21360	311	GNU C++17	-	-	-	-
29737226	cyan	845	-	64374239	8	31	GNU C++17	64377916	108	31	GNU C++17	64402796	4852	46	GNU C++17	64398384	56	46	GNU C++17	-	-	-	-	-	-	-	-
29774753	cyan	845	Swaziland	64379874	84	30	GNU C++17	64387458	60	30	GNU C++17	64394292	156	264	GNU C++17	64398994	240	46	GNU C++17	-	-	-	-	-	-	-	-
29782394	cyan	847	China	64376307	12	30	GNU C++11	64381583	68	46	GNU C++11	64392944	12	109	GNU C++11	64407005	8	46	GNU C++11	-	-	-	-	-	-	-	-
29782045	blue	848	Индия	64402594	240	46	GNU C++17	64401353	168	46	GNU C++17	64399284	4	61	GNU C++17	64394306	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29778593	blue	848	Brazil	64375020	20	46	GNU C++17	64384046	440	15	GNU C++17	64403800	176	46	GNU C++17	64396157	240	46	GNU C++17	-	-	-	-	-	-	-	-
29785032	blue	850	Индия	64378545	8	15	GNU C++14	64381865	56	31	GNU C++14	64390767	152	30	GNU C++14	64404980	40520	951	GNU C++14	-	-	-	-	-	-	-	-
29750734	blue	850	Россия	64373746	12	31	GNU C++17	64377564	56	31	GNU C++17	64416086	244	31	GNU C++17	64396757	4	31	GNU C++17	-	-	-	-	-	-	-	-
29742862	cyan	850	-	64374124	8	15	GNU C++14	64380490	56	31	GNU C++14	64389124	8	31	GNU C++14	64401325	56	31	GNU C++14	-	-	-	-	-	-	-	-
29731628	blue	850	South Korea	64378686	4	31	GNU C++14	64385627	292	46	GNU C++14	64411641	152	30	GNU C++14	64399170	3924	46	GNU C++14	-	-	-	-	-	-	-	-
29777890	cyan	854	Vietnam	64376461	796	31	GNU C++14	64381011	452	46	GNU C++14	64397881	548	93	GNU C++14	64407891	28	31	GNU C++14	-	-	-	-	-	-	-	-
29761260	cyan	854	Россия	64384417	16	46	GNU C++17	64388932	56	61	GNU C++17	64396329	8	171	GNU C++17	64399575	16	561	Python 3	-	-	-	-	-	-	-	-
29730476	blue	856	Индия	64377166	16	61	GNU C++14	64384841	328	31	GNU C++14	64408596	164	46	GNU C++14	64398900	56	31	GNU C++14	-	-	-	-	-	-	-	-
29782822	blue	856	-	64375578	12	31	GNU C++17	64391435	296	30	GNU C++17	64389217	152	30	GNU C++17	64401407	8	46	GNU C++17	-	-	-	-	-	-	-	-
29772632	blue	858	-	64373961	8	31	MS C++ 2017	64377035	20	31	MS C++ 2017	64404354	36	46	MS C++ 2017	64400965	8	46	MS C++ 2017	NO	-	-	-	-	-	-	-
29749149	blue	858	Индия	64374048	8	31	GNU C++17	NO	-	-	-	64384254	244	31	GNU C++17	64387058	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29783838	blue	858	-	64375540	52	31	MS C++ 2017	64380516	28	31	MS C++ 2017	64407428	20	78	MS C++ 2017	64398298	4184	46	MS C++ 2017	-	-	-	-	-	-	-	-
29783907	blue	861	-	64374803	0	31	GNU C++17	64380175	0	31	GNU C++17	64405538	320	46	GNU C++17	64399826	0	46	GNU C++17	NO	-	-	-	-	-	-	-
29749624	green	861	Россия	64375029	8	31	GNU C++17	64385224	56	30	GNU C++17	64412263	152	139	GNU C++17	64400361	8	31	GNU C++17	-	-	-	-	-	-	-	-
29782399	blue	861	Узбекистан	64376563	0	124	Java 8	64382373	0	109	Java 8	64393855	0	155	Java 8	64401798	0	124	Java 8	-	-	-	-	-	-	-	-
29783796	blue	864	Россия	64374240	244	46	GNU C++17	64392257	56	46	GNU C++17	64394975	168	249	GNU C++17	64404400	24	31	GNU C++17	-	-	-	-	-	-	-	-
29728340	blue	864	Россия	64373757	12	46	GNU C++17	64378506	432	46	GNU C++17	64416147	240	46	GNU C++17	64388700	244	46	GNU C++17	NO	-	-	-	-	-	-	-
29774052	cyan	866	-	64374006	1944	155	PyPy 3	64377929	5948	171	PyPy 3	64386915	9744	452	PyPy 3	64408652	1392	171	PyPy 3	-	-	-	-	-	-	-	-
29769362	cyan	866	-	64374995	8	30	GNU C++14	64380781	312	30	GNU C++14	64413253	152	155	GNU C++14	64398390	12	31	GNU C++14	-	-	-	-	-	-	-	-
29766617	blue	866	China	64375404	84	31	GNU C++11	64381163	364	31	GNU C++11	64402751	32	31	GNU C++11	64398344	8	46	GNU C++11	-	-	-	-	-	-	-	-
29783856	cyan	869	-	64378633	8	46	GNU C++17	64384308	56	62	GNU C++17	64397620	1352	77	GNU C++17	64404763	244	46	GNU C++17	-	-	-	-	-	-	-	-
29738957	blue	870	Индия	64374755	8	31	GNU C++14	64380139	308	30	GNU C++14	64411359	152	202	GNU C++14	64399516	8	31	GNU C++14	-	-	-	-	-	-	-	-
29772479	blue	871	-	64385633	140	31	GNU C++17	64392428	244	61	GNU C++17	64388008	132	46	GNU C++17	64407896	5140	46	GNU C++17	-	-	-	-	-	-	-	-
29763135	blue	871	Japan	64394065	1080	187	Python 3	64395968	1020	187	Python 3	64411425	1580	623	Python 3	64382447	852	311	Python 3	-	-	-	-	-	-	-	-
29758018	cyan	873	Бангладеш	64376096	240	46	GNU C++17	64393230	20	31	GNU C++17	64404120	244	31	GNU C++17	64400077	248	46	GNU C++17	-	-	-	-	-	-	-	-
29783534	cyan	873	-	64376748	8	46	GNU C++17	64384378	188	46	GNU C++17	64393930	720	46	GNU C++17	64407002	248	31	GNU C++17	-	-	-	-	-	-	-	-
29764828	cyan	875	China	64394854	16	31	GNU C++14	64392914	28	31	GNU C++14	64402164	12	31	GNU C++14	64386607	7840	46	GNU C++14	-	-	-	-	-	-	-	-
29763196	blue	876	-	64376546	12	15	GNU C++17	64379925	292	30	GNU C++17	64411742	156	46	GNU C++17	64396636	240	46	GNU C++17	-	-	-	-	-	-	-	-
29782529	blue	876	Ukraine	64373566	12	31	GNU C++17	64376678	440	31	GNU C++17	64383212	160	46	GNU C++17	64410831	78288	46	GNU C++17	-	-	-	-	-	-	-	-
29735005	cyan	878	Индия	64374221	4	46	GNU C++14	64379195	436	31	GNU C++14	64411713	164	186	GNU C++14	64387283	56	31	GNU C++14	-	-	-	-	-	-	-	-
29780390	cyan	879	-	64374042	640	140	Python 3	64379237	324	155	Python 3	64402066	268	811	Python 3	64396883	20	561	Python 3	-	-	-	-	-	-	-	-
29783824	blue	880	-	64374888	4	46	GNU C++17	64379662	60	61	GNU C++17	64412959	8	187	GNU C++17	64399357	244	46	GNU C++17	-	-	-	-	-	-	-	-
29782554	cyan	880	-	64375781	8	30	GNU C++17	64382296	24	31	GNU C++17	64409087	12	31	GNU C++17	64397973	8	31	GNU C++17	-	-	-	-	-	-	-	-
29771964	blue	880	-	64375529	16	46	GNU C++14	64384474	256	46	GNU C++14	64391409	152	280	GNU C++14	64403278	1184	46	GNU C++14	-	-	-	-	-	-	-	-
29734373	cyan	883	Индия	64375188	8	31	GNU C++14	64385475	260	62	GNU C++14	64412579	160	46	GNU C++14	64398158	56	46	GNU C++14	-	-	-	-	-	-	-	-
29772909	blue	884	-	64373526	16	31	GNU C++14	64394381	448	31	GNU C++14	64398993	152	46	GNU C++14	64391371	8	31	GNU C++14	NO	-	-	-	-	-	-	-
29772247	cyan	885	-	64380080	2264	171	PyPy 3	64384629	2728	171	PyPy 3	64396624	8948	374	PyPy 3	64405757	1300	170	PyPy 3	-	-	-	-	-	-	-	-
29784897	blue	886	-	-	-	-	-	-	-	-	-	-	-	-	-	64382593	240	31	GNU C++17	64397821	23048	187	GNU C++17	NO	-	-	-
29742158	blue	887	Индия	64373637	12	15	GNU C++17	64377905	440	31	GNU C++17	64387714	152	46	GNU C++17	NO	-	-	-	64417943	18436	202	GNU C++17	-	-	-	-
29777533	cyan	888	Индия	64403973	23988	46	GNU C++14	64400604	24028	46	GNU C++14	64397666	24128	46	GNU C++14	64387059	23984	46	GNU C++14	-	-	-	-	-	-	-	-
29783027	blue	889	-	64373650	20	31	GNU C++14	64379642	312	46	GNU C++14	64413013	156	217	GNU C++14	64389935	8	31	GNU C++14	-	-	-	-	-	-	-	-
29779483	gray	889	-	64381367	16	31	GNU C++14	64386394	56	15	GNU C++14	64394139	152	46	GNU C++14	64403583	8	31	GNU C++14	-	-	-	-	-	-	-	-
